"FRUITS & NUTS EXCL CASHEW NUTS","MALAYSIA","NA","0","129983125","0","117802760"
"FRUITS & NUTS EXCL CASHEW NUTS","MALDIVES","NA","0","695037","0","0"
"FRUITS & NUTS EXCL CASHEW NUTS","MALTA","NA","0","651302","0","0"
"FRUITS & NUTS EXCL CASHEW NUTS","MAURITIUS","NA","0","0","0","38372"
"FRUITS & NUTS EXCL CASHEW NUTS","MYANMAR","NA","0","26752314","0","230668917"
"FRUITS & NUTS EXCL CASHEW NUTS","MEXICO","NA","0","12777615","0","22449269"
"FRUITS & NUTS EXCL CASHEW NUTS","MOROCCO","NA","0","3553547","0","795066"
"FRUITS & NUTS EXCL CASHEW NUTS","MOZAMBIQUE","NA","0","11693364","0","8109590"
"FRUITS & NUTS EXCL CASHEW NUTS","NAMIBIA","NA","0","4727522","0","0"
"FRUITS & NUTS EXCL CASHEW NUTS","NEPAL","NA","0","312404689","0","33463448"
"FRUITS & NUTS EXCL CASHEW NUTS","NETHERLAND","NA","0","50996095","0","63686806"
"FRUITS & NUTS EXCL CASHEW NUTS","NEW ZEALAND","NA","0","673186205","0","1257363970"
"FRUITS & NUTS EXCL CASHEW NUTS","NIGERIA","NA","0","1331754","0","963050"
"FRUITS & NUTS EXCL CASHEW NUTS","NORWAY","NA","0","11086648","0","2727007"
"FRUITS & NUTS EXCL CASHEW NUTS","OMAN","NA","0","155538288","0","156866176"
"FRUITS & NUTS EXCL CASHEW NUTS","PAKISTAN IR","NA","0","3855861770","0","3803526826"
"FRUITS & NUTS EXCL CASHEW NUTS","PERU","NA","0","63433843","0","54568739"
"FRUITS & NUTS EXCL CASHEW NUTS","PHILIPPINES","NA","0","7427696","0","1959044"
"FRUITS & NUTS EXCL CASHEW NUTS","POLAND","NA","0","7089002","0","6851597"
"FRUITS & NUTS EXCL CASHEW NUTS","PORTUGAL","NA","0","568606","0","8624785"
"FRUITS & NUTS EXCL CASHEW NUTS","QATAR","NA","0","16202303","0","22568271"
"FRUITS & NUTS EXCL CASHEW NUTS","REUNION","NA","0","801223","0","0"
"FRUITS & NUTS EXCL CASHEW NUTS","ROMANIA","NA","0","4634261","0","11732209"
"FRUITS & NUTS EXCL CASHEW NUTS","RUSSIA","NA","0","49991057","0","33725454"
"FRUITS & NUTS EXCL CASHEW NUTS","SAUDI ARAB","NA","0","132191182","0","138571470"
"FRUITS & NUTS EXCL CASHEW NUTS","SENEGAL","NA","0","1788159","0","1509746"
"FRUITS & NUTS EXCL CASHEW NUTS","SEYCHELLES","NA","0","837380","0","0"
